indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,time_detail,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2010,2010,M,Male,Y_GE65,65 years old and over,_T,All areas,2.282274305820465,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2017,2017,M,Male,Y_GE65,65 years old and over,_T,All areas,2.1828528,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2000,1999-2000,M,Male,Y_GE65,65 years old and over,_T,All areas,4.250000000000001,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""travel related to household and family care"".",Calculated by UNSD based on available country data from the Time use at different stages of life to apply ICATUS.,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2010,2009-2010,M,Male,Y_GE65,65 years old and over,_T,All areas,4.1,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""travel related to household and family care"".",Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2014,2014,M,Male,Y_GE65,65 years old and over,_T,All areas,0.7055545449256897,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2017,2017,M,Male,Y_GE65,65 years old and over,_T,All areas,0.5304192000000001,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2009,2009,M,Male,Y_GE65,65 years old and over,_T,All areas,0.6038139760494232,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",591,Panama,PAN,-81.26616623,8.450965746,Latin America and the Caribbean,2011,2011,M,Male,Y_GE65,65 years old and over,_T,All areas,2.2084248,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",634,Qatar,QAT,51.19152467,25.28355379,Northern Africa and Western Asia,2013,2012-2013,M,Male,Y_GE65,65 years old and over,_T,All areas,0.65,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,All Qatar is urban.,Calculated by UNSD based on available country data from the Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2015,2014-2015,M,Male,Y_GE65,65 years old and over,_T,All areas,1.983333333333334,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Calculated by UNSD based on available country data from the Time use survey, 2014/2015 to apply ICATUS.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",858,Uruguay,URY,-56.01387025,-32.8002838,Latin America and the Caribbean,2013,2013,M,Male,Y_GE65,65 years old and over,_T,All areas,2.285821080207825,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,F,Female,Y65T74,65 to 74 years old,_T,All areas,4.283333333333333,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,M,Male,Y65T74,65 to 74 years old,_T,All areas,2.283333333333333,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,F,Female,Y75T84,75 to 84 years old,_T,All areas,2.733333333333334,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,M,Male,Y75T84,75 to 84 years old,_T,All areas,1.983333333333333,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,F,Female,Y_GE85,85 years old and over,_T,All areas,1.266666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,M,Male,Y_GE85,85 years old and over,_T,All areas,1.083333333333333,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,2007,2006-2007,F,Female,_T,All age ranges or no breakdown by age,_T,All areas,3.183333333333334,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included; unknown age breakdown.,Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",64,Bhutan,BTN,90.45098484,27.39598568,Central and Southern Asia,2007,2006-2007,M,Male,_T,All age ranges or no breakdown by age,_T,All areas,1.216666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included; unknown age breakdown.,Calculated by UNSD based on available country data from the Pilot Time use survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2001,2001,F,Female,Y06T65,6 to 65 years old,R,Rural,3.5,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Module on the use of time to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",450,Madagascar,MDG,46.6982339,-19.38514785,Sub-Saharan Africa,2001,2001,M,Male,Y06T65,6 to 65 years old,R,Rural,0.6666666666666665,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Module on the use of time to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,F,Female,Y_GE10,10 years old and over,R,Rural,5.916666666666668,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2015,2014-2015,F,Female,Y_GE10,10 years old and over,R,Rural,4.416666666666666,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Calculated by UNSD based on available country data from the Time use survey, 2014/2015 to apply ICATUS.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",8,Albania,ALB,20.06660928,41.13897007,Europe and Northern America,2011,2010-2011,M,Male,Y_GE10,10 years old and over,R,Rural,0.9333333333333331,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Unpaid domestic work includes ""Other unpaid work"" and ""Travel related to unpaid work"". Unpaid domestic work might include small amount of time spent on production of goods for own final use.",Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",807,North Macedonia,MKD,21.7007909,41.60048068,Europe and Northern America,2015,2014-2015,M,Male,Y_GE10,10 years old and over,R,Rural,1.383333333333334,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Calculated by UNSD based on available country data from the Time use survey, 2014/2015 to apply ICATUS.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,2012,2012,F,Female,Y_GE12,12 years old and over,R,Rural,5.5,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",12,Algeria,DZA,2.678164227,28.15940032,Northern Africa and Western Asia,2012,2012,M,Male,Y_GE12,12 years old and over,R,Rural,0.8,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the National Survey on time use of Algerians – ENET 2012 to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,2001,2001,F,Female,Y_GE15,15 years old and over,R,Rural,5.847653031349182,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2012,2012,F,Female,Y_GE15,15 years old and over,R,Rural,3.730201721191406,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,R,Rural,2.9970528,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,F,Female,Y_GE15,15 years old and over,R,Rural,3.766666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,2016,2016,F,Female,Y_GE15,15 years old and over,R,Rural,4.384002685546875,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Data include domestic and care work undertaken for other households.,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2012,2012,F,Female,Y_GE15,15 years old and over,R,Rural,5.004757440000001,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2010,2010,F,Female,Y_GE15,15 years old and over,R,Rural,6.059181690216064,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,R,Rural,5.353564799999999,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2014,2014,F,Female,Y_GE15,15 years old and over,R,Rural,4.627785801887512,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2017,2017,F,Female,Y_GE15,15 years old and over,R,Rural,4.9355016,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2009,2009,F,Female,Y_GE15,15 years old and over,R,Rural,4.241358160972595,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,2014,2014,F,Female,Y_GE15,15 years old and over,R,Rural,4.799999999999999,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",68,Bolivia (Plurinational State of),BOL,-64.66224284,-16.71273412,Latin America and the Caribbean,2001,2001,M,Male,Y_GE15,15 years old and over,R,Rural,3.018942832946777,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2012,2012,M,Male,Y_GE15,15 years old and over,R,Rural,0.64839868247509,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",76,Brazil,BRA,-53.08432878,-10.77668561,Latin America and the Caribbean,2017,2017,M,Male,Y_GE15,15 years old and over,R,Rural,1.141848,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,2018,2018,M,Male,Y_GE15,15 years old and over,R,Rural,1.3,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Travel related to unpaid domestic and care work is not included.,Calculated by UNSD based on available country data from the 2018 National Time Use Survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",214,Dominican Republic,DOM,-70.49847576,18.89832088,Latin America and the Caribbean,2016,2016,M,Male,Y_GE15,15 years old and over,R,Rural,0.8046083450317383,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,Data include domestic and care work undertaken for other households.,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2012,2012,M,Male,Y_GE15,15 years old and over,R,Rural,1.09587384,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2010,2010,M,Male,Y_GE15,15 years old and over,R,Rural,1.713208258152008,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,"Work for other households has been included under ""unpaid care work"" as it might include other family members.","Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2017,2017,M,Male,Y_GE15,15 years old and over,R,Rural,1.5453624,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2014,2014,M,Male,Y_GE15,15 years old and over,R,Rural,0.4221785813570023,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",320,Guatemala,GTM,-91.2312746,15.00273719,Latin America and the Caribbean,2017,2017,M,Male,Y_GE15,15 years old and over,R,Rural,0.5102865599999998,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",340,Honduras,HND,-86.59974381,14.82243161,Latin America and the Caribbean,2009,2009,M,Male,Y_GE15,15 years old and over,R,Rural,0.7540485262870789,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,"Data provided by the Economic Commission for Latin America and the Caribbean (ECLAC), on the basis of special tabulations from time-use survey.",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",643,Russian Federation,RUS,99.01404926,61.61899849,Europe and Northern America,2014,2014,M,Male,Y_GE15,15 years old and over,R,Rural,2.066666666666667,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,2008,2008,F,Female,Y15T49,15 to 49 years old,R,Rural,5.3,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Malian Survey on Time Use to apply ICATUS.,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",466,Mali,MLI,-3.522016039,17.35311254,Sub-Saharan Africa,2008,2008,M,Male,Y15T49,15 to 49 years old,R,Rural,0.4,HR_PER_DAY,Hours per day,CA,Country Adjusted,G,Global,,Calculated by UNSD based on available country data from the Malian Survey on Time Use to apply ICATUS.,2022,"sex, age, urbanization",1
